,0,int,str,str,float,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int
0,,순위,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,E,SAC,SF
1226,2022,26,노진혁,NC,0.28,115,451,396,50,111,24,0,15,180,75,,,,,,,,3,5
1227,2022,27,손아섭,NC,0.277,138,617,548,72,152,29,4,4,201,48,,,,,,,,1,6
1228,2022,28,푸이그,키움,0.277,126,547,473,65,131,30,0,21,224,73,,,,,,,,0,4
1229,2022,29,박병호,KT,0.275,124,487,429,72,118,17,0,35,240,98,,,,,,,,0,6
1230,2022,30,류지혁,KIA,0.274,127,477,405,55,111,19,2,2,140,48,,,,,,,,8,2
1231,2023,1,에레디아,SSG,0.335,56,237,215,30,72,13,0,6,103,41,,,,,,,,1,0
1232,2023,2,최형우,KIA,0.316,53,224,190,27,60,13,1,6,93,32,,,,,,,,0,1
1233,2023,3,손아섭,NC,0.314,55,246,223,28,70,18,2,1,95,33,,,,,,,,0,4
1234,2023,4,소크라테스,KIA,0.313,54,240,211,31,66,11,1,8,103,36,,,,,,,,0,4
1235,2023,5,서호철,NC,0.312,47,173,157,22,49,8,3,1,66,23,,,,,,,,2,3
1236,2023,6,김혜성,키움,0.311,60,264,235,42,73,13,2,3,99,24,,,,,,,,0,3
1237,2023,7,오스틴,LG,0.31,59,255,232,38,72,16,1,7,111,41,,,,,,,,0,3
1238,2023,8,문성주,LG,0.31,56,237,200,31,62,8,1,1,75,15,,,,,,,,0,2
1239,2023,9,노시환,한화,0.308,58,258,227,36,70,14,0,9,111,34,,,,,,,,0,1
1240,2023,10,양의지,두산,0.308,53,205,172,21,53,10,0,6,81,30,,,,,,,,0,3
1241,2023,11,알포드,KT,0.307,46,187,166,24,51,9,0,5,75,20,,,,,,,,0,0
1242,2023,12,류지혁,KIA,0.307,52,200,176,25,54,5,1,0,61,15,,,,,,,,0,1
1243,2023,13,박민우,NC,0.304,44,183,161,24,49,7,1,1,61,17,,,,,,,,1,1
1244,2023,14,홍창기,LG,0.303,59,271,221,37,67,14,1,0,83,18,,,,,,,,2,1
1245,2023,15,강민호,삼성,0.302,52,214,192,26,58,7,0,8,89,33,,,,,,,,0,2
1246,2023,16,이정후,키움,0.299,59,271,234,35,70,18,1,6,108,34,,,,,,,,0,2
1247,2023,17,김지찬,삼성,0.299,47,195,164,36,49,2,1,1,56,6,,,,,,,,2,0
1248,2023,18,김선빈,KIA,0.298,50,195,171,16,51,9,0,0,60,18,,,,,,,,2,0
1249,2023,19,최정,SSG,0.298,56,245,208,51,62,10,0,12,108,38,,,,,,,,1,5
1250,2023,19,러셀,키움,0.298,56,227,208,20,62,11,1,4,87,41,,,,,,,,0,1
1251,2023,21,김상수,KT,0.295,54,212,183,22,54,11,0,0,65,22,,,,,,,,3,1
1252,2023,21,구자욱,삼성,0.295,49,214,183,28,54,18,1,3,83,27,,,,,,,,1,3
1253,2023,23,박동원,LG,0.294,57,222,187,29,55,10,0,14,107,45,,,,,,,,1,5
1254,2023,24,피렐라,삼성,0.294,56,251,235,30,69,9,0,7,99,32,,,,,,,,0,1
1255,2023,25,채은성,한화,0.294,56,245,218,32,64,9,0,9,100,38,,,,,,,,0,1
1256,2023,26,최지훈,SSG,0.292,46,212,195,30,57,10,2,1,74,15,,,,,,,,2,1
1257,2023,27,전준우,롯데,0.292,51,209,185,29,54,7,2,5,80,26,,,,,,,,0,4
1258,2023,28,문보경,LG,0.292,60,254,209,35,61,10,3,2,83,34,,,,,,,,8,3
1259,2023,29,양석환,두산,0.29,54,221,200,28,58,8,0,8,90,32,,,,,,,,0,7
1260,2023,30,안치홍,롯데,0.288,52,220,191,22,55,8,1,2,71,28,,,,,,,,4,2
